truth_index,truth_label,test_index,method,delta_integrated_squared_error,delta_integrated_absolute_error,delta_pointwise_coverage95,delta_mean_width95,orientation_estimate_degrees,orientation_error_degrees,orientation_abs_error_degrees,orientation_covers95,orientation_width95_degrees,axis_ratio_estimate,axis_ratio_error,axis_ratio_covers95,axis_ratio_width95
0,low,9,"Positive(s,w_a)",0.00010484959693923415,0.007445901574027749,1.0,0.03568601215778693,170.5272862282874,-4.000073879930389,4.000073879930389,1.0,13.822725807402191,1.4589429724142693,0.10989663887557466,1.0,0.2502602481346816
0,low,10,"Positive(s,w_a)",8.361015216053947e-05,0.006784748532367786,1.0,0.03348307755186794,170.74774486943502,-3.7796152387827617,3.7796152387827617,1.0,15.612010661064133,1.3670591414564017,0.018012807917707097,1.0,0.21373436375411425
0,low,11,"Positive(s,w_a)",2.628093212670003e-05,0.0036994490138109854,1.0,0.03392602683035483,174.16005149268256,-0.3673086155352351,0.3673086155352351,1.0,17.746651434212502,1.3159663514822164,-0.03307998205647822,1.0,0.21429657986143913
0,low,12,"Positive(s,w_a)",5.448719006409704e-05,0.0057185511876932035,1.0,0.030787705641129367,170.90175117422834,-3.6256089339894393,3.6256089339894393,1.0,13.796560270148195,1.4203495317387953,0.07130319820010067,1.0,0.2181379019535541
0,low,13,"Positive(s,w_a)",6.970168599376805e-05,0.005677131165782365,1.0,0.03327313418160876,170.22055468001042,-4.306805428207364,4.306805428207364,1.0,16.269081213373727,1.3689220372868258,0.01987570374813119,1.0,0.22099795313113502
0,low,14,"Positive(s,w_a)",5.4881314702037384e-05,0.006382892801460528,1.0,0.03292420468133709,174.99614385661533,0.4687837483975373,0.4687837483975373,1.0,15.553380089015299,1.3599253746646318,0.010879041125937183,1.0,0.214733103117265
0,low,15,"Positive(s,w_a)",2.2959118335414782e-05,0.0038434570492042464,1.0,0.033843339415794,174.51550493620647,-0.011855172011324118,0.011855172011324118,1.0,17.459935693104896,1.373883874780599,0.024837541241904404,1.0,0.22695938230211343
0,low,16,"Positive(s,w_a)",6.462136249230344e-05,0.0055655863561266975,1.0,0.03444294830759504,171.2642627274188,-3.2630973807989903,3.2630973807989903,1.0,17.01612783331886,1.4059346849533825,0.05688835141468784,1.0,0.24393109134108948
0,low,17,"Positive(s,w_a)",2.118747070629721e-06,0.000997498028387329,1.0,0.0321057385026369,174.03188311190686,-0.49547699631093606,0.49547699631093606,1.0,16.88743694335321,1.365994048175592,0.01694771463689726,1.0,0.2094689117543771
0,low,18,"Positive(s,w_a)",9.991858174825312e-06,0.0021448669061373527,1.0,0.030158573702686875,172.62124646461632,-1.906113643601481,1.906113643601481,1.0,15.756351991593478,1.357396506924451,0.008350173385756277,1.0,0.19175515861763603
0,low,19,"Positive(s,w_a)",2.6389807472555295e-05,0.003910955167605573,1.0,0.03225115921628217,171.59975982991827,-2.927600278299524,2.927600278299524,1.0,15.113407077007698,1.3961288955091198,0.04708256197042515,1.0,0.22195701705699822
0,low,20,"Positive(s,w_a)",5.3564218648041056e-05,0.005290909985277106,1.0,0.044943387074423025,171.36055903399233,-3.1668010742254733,3.1668010742254733,1.0,26.345302649168,1.3689482844796805,0.019901950940985902,1.0,0.2992964001144791
0,low,21,"Positive(s,w_a)",2.4190401879584746e-05,0.0037438040191266043,1.0,0.034093214125713055,173.86168596271784,-0.6656741454999473,0.6656741454999473,1.0,15.651709235909236,1.415036102109194,0.06598976857049932,1.0,0.2395492602197169
0,low,22,"Positive(s,w_a)",5.292970338719984e-06,0.0017233720314808927,1.0,0.030829439988668706,175.2785464510444,0.7511863428266068,0.7511863428266068,1.0,15.1833061272431,1.37833818704588,0.029291853507185328,1.0,0.20463930142499276
0,low,23,"Positive(s,w_a)",3.775666012634445e-05,0.0042560563370615785,1.0,0.03677544631148456,177.3746388207631,2.847278712545315,2.847278712545315,1.0,20.51693410535625,1.3686088979835291,0.019562564444834507,1.0,0.27173980820978394
0,low,24,"Positive(s,w_a)",1.891608030725368e-05,0.0030295956595554527,1.0,0.03193071818024775,171.74670694458683,-2.7806531636309555,2.7806531636309555,1.0,17.220079403371415,1.3429099584715012,-0.006136375067193445,1.0,0.19056945509758627
0,low,25,"Positive(s,w_a)",8.681515389844878e-05,0.006752726129407321,1.0,0.03470600576054413,172.50163829262507,-2.025721815592718,2.025721815592718,1.0,20.576990569290555,1.2968439049759883,-0.05220242856270629,1.0,0.21144598486166655
0,low,26,"Positive(s,w_a)",4.977661937060973e-05,0.0056550179470017765,1.0,0.04019497093586653,174.13483396949337,-0.3925261387244109,0.3925261387244109,1.0,23.583553205956168,1.336368993013346,-0.012677340525348635,1.0,0.2695080005076109
0,low,27,"Positive(s,w_a)",5.069105868168946e-05,0.005504783495872277,1.0,0.041724121944101134,168.90397113698586,-5.623388971231932,5.623388971231932,1.0,22.802285606598936,1.3330024535758955,-0.0160438799627991,1.0,0.25217587268574126
0,low,28,"Positive(s,w_a)",3.9353097753604345e-05,0.004645970319357202,1.0,0.033235569737185576,171.39527519115742,-3.132084917060379,3.132084917060379,1.0,13.58121037067735,1.408797262271031,0.05975092873233634,1.0,0.23064556921893953
