mse,rmse,std_mse,std_rmse,corr,cosine,target_mean,target_sd,pred_mean,pred_sd,method,checkpoint_step,checkpoint_source,pi,n
1.603178595926103,1.2661668910242847,0.38576830700993753,0.6211024931602976,0.8916694847919522,0.7994370699172925,-0.030878729050417577,2.038579630523803,-0.8937501406520605,1.7340697214667962,linear CS beta-conditioned DeepSets FSM,15000,raw,0.68,5000
1.084977849191401,1.0416227000173341,0.26107513479124744,0.5109551201340949,0.8917113465347637,0.85966055448169,-0.030878729050417577,2.038579630523803,-0.49772164612710473,1.6924656612076003,linear CS beta-conditioned DeepSets FSM,15000,ema,0.68,5000
0.9605446274050476,0.9800737867145757,0.23113312245008075,0.4807630626931324,0.9043863144501395,0.8772987750203498,-0.030878729050417577,2.038579630523803,-0.47796364036500455,1.7808306459234349,linear CS beta-conditioned DeepSets FSM,20000,raw,0.68,5000
0.9624108584481426,0.9810254117239484,0.23158218831948144,0.48122987056029826,0.903904299070673,0.8766995300389352,-0.030878729050417577,2.038579630523803,-0.47045158172249796,1.7485930314842362,linear CS beta-conditioned DeepSets FSM,20000,ema,0.68,5000
0.7586235657699449,0.8709899917736971,0.18254543153743752,0.4272533575496365,0.9191441694876263,0.906353843846443,-0.030878729050417577,2.038579630523803,-0.36089946434795855,1.9432950872840737,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,raw,0.68,5000
0.722698091393727,0.8501165163633319,0.17390078678989668,0.4170141326021178,0.9186733867258176,0.9093474583696997,-0.030878729050417577,2.038579630523803,-0.30298272655308245,1.8865251167279218,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],10000,ema,0.68,5000
1.2130953181693702,1.1014060641604304,0.29190367705822984,0.5402811092924032,0.9340133083960814,0.8652597285697797,-0.030878729050417577,2.038579630523803,-0.8514713213741779,2.00082110051721,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,raw,0.68,5000
0.6267408981692869,0.7916696900660571,0.1508108802319601,0.3883437655376485,0.9335930664679096,0.9219619074636609,-0.030878729050417577,2.038579630523803,-0.33599993739277123,1.9076505028138862,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],15000,ema,0.68,5000
0.7631854885355487,0.8736048812452623,0.18364315404101203,0.42853605920740445,0.9421021792641836,0.9067447559475512,-0.030878729050417577,2.038579630523803,-0.5748374564260245,1.9195581523752079,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,raw,0.68,5000
0.5684929939979086,0.7539847438761004,0.1367948526750993,0.3698578817263454,0.9416189920630309,0.9292839645240156,-0.030878729050417577,2.038579630523803,-0.3424548323631287,1.901198341570828,shared-raw-gate CS beta-conditioned gate+DeepSets FSM [matched_random],20000,ema,0.68,5000
