pi_true,seed,method,pilot_u_context,pilot_status,score_context,pi_post_mean,pi_post_sd,exact_pi_post_sd,q05,q50,q95,pi_sq_err,mean_sq_err_to_exact,w1_to_exact,coverage90
0.68,100,direct amortized raw-FSM pilot+score NPE,0.5070388795541755,interior,-0.008658461272716522,0.5565745234489441,0.09533238410949707,0.07811289057207395,0.37805540263652804,0.5704317688941956,0.6829417556524277,0.015233848261855264,0.0002324929430467845,0.015542196439686852,1.0
0.68,101,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.5675998934530935,0.08143145617541321,0.08143145617541321,0.4202752568352301,0.576110533417903,0.6839056402135044,0.012633783951755951,0.0,0.0,1.0
0.68,101,direct amortized raw-FSM pilot+score NPE,0.8472978603872034,right_boundary,-0.12549208104610443,0.5967201590538025,0.07837933301925659,0.08143145617541321,0.4447973400354385,0.6150559782981873,0.6901082187891007,0.006935531908023963,0.0008479898686558369,0.029207688295689344,1.0
0.68,102,exact likelihood grid,0.5993401085179028,interior,nan,0.6287138724442078,0.05745928003793409,0.05745928003793409,0.5154920564347948,0.6422617094523195,0.6950973038372689,0.0026302668796689883,0.0,0.0,1.0
0.68,102,direct amortized raw-FSM pilot+score NPE,0.5993401085179028,interior,0.05913707613945007,0.5664166808128357,0.09262898564338684,0.05745928003793409,0.39053467810153963,0.5847528278827667,0.6846265763044358,0.012901170397573259,0.0038809400851559043,0.062233470903543864,1.0
0.68,103,exact likelihood grid,-0.4286095225611646,interior,nan,0.6213391206760067,0.0608716342474304,0.0608716342474304,0.502804531848205,0.6344993113406702,0.6941620946200804,0.0034410987630641085,0.0,0.0,1.0
0.68,103,direct amortized raw-FSM pilot+score NPE,-0.4286095225611646,interior,0.10212677717208862,0.4123685657978058,0.12705914676189423,0.0608716342474304,0.20584400072693826,0.41064582765102386,0.6317634075880052,0.07162658457312343,0.043668692806103186,0.20890686834005487,0.0
0.68,104,exact likelihood grid,-0.3054651285580647,interior,nan,0.5635295919440354,0.08206662742383002,0.08206662742383002,0.41599704507959656,0.5713702875498958,0.6824089812048599,0.013565355952722914,0.0,0.0,1.0
0.68,104,direct amortized raw-FSM pilot+score NPE,-0.3054651285580647,interior,0.013776898384094238,0.43647632002830505,0.12467321008443832,0.08206662742383002,0.23162009045481682,0.43785911798477173,0.6480336576700211,0.05930378270695652,0.016142533904492513,0.12698934406512025,0.0
0.68,105,exact likelihood grid,0.8472978603872034,right_boundary,nan,0.6583019943912701,0.037158200155610964,0.037158200155610964,0.5836352368881619,0.6685534946075173,0.6975397877753694,0.00047080344739647506,0.0,0.0,1.0
